<<<<<<< HEAD
Train Epoch:1	Percent:[3040/138152 (35%)]	Loss:0.001713513
loss: 0.002181278
loss: 0.002553136
loss: 0.002598542
loss: 0.002274070
loss: 0.003154543
loss: 0.001893852
loss: 0.002484420
loss: 0.002958902
loss: 0.002115899
loss: 0.003817118
loss: 0.002098794
loss: 0.003060899
loss: 0.001933475
loss: 0.002044883
loss: 0.001852491
loss: 0.001981788
loss: 0.002877151
loss: 0.002779954
loss: 0.002576011
loss: 0.003688264
Train Epoch:1	Percent:[3080/138152 (36%)]	Loss:0.003688264
loss: 0.002147730
loss: 0.002782346
loss: 0.002059544
loss: 0.002178456
loss: 0.002306934
loss: 0.002567214
loss: 0.002374276
loss: 0.003929089
loss: 0.001874564
loss: 0.002992985
loss: 0.003052835
loss: 0.002851770
loss: 0.002103278
loss: 0.002319810
loss: 0.002644662
loss: 0.002143770
loss: 0.001704685
loss: 0.001809220
loss: 0.001794473
loss: 0.002652404
Train Epoch:1	Percent:[3120/138152 (36%)]	Loss:0.002652404
loss: 0.002843618
loss: 0.002504777
loss: 0.002196070
loss: 0.002008729
loss: 0.002443758
loss: 0.002891244
loss: 0.001819657
loss: 0.002293275
loss: 0.002176419
loss: 0.003095096
loss: 0.002563642
loss: 0.002221320
loss: 0.002071085
loss: 0.002999422
loss: 0.001959142
loss: 0.002270633
loss: 0.001818033
loss: 0.002112244
loss: 0.002979276
loss: 0.001982897
Train Epoch:1	Percent:[3160/138152 (37%)]	Loss:0.001982897
loss: 0.003410661
loss: 0.002677593
loss: 0.002564876
loss: 0.002709885
loss: 0.003996630
loss: 0.001921622
loss: 0.002695066
loss: 0.002903054
loss: 0.002497540
loss: 0.002650765
loss: 0.002335130
loss: 0.003854885
loss: 0.002488143
loss: 0.002124607
loss: 0.001857257
loss: 0.001935777
loss: 0.002172651
loss: 0.002620825
loss: 0.002984742
loss: 0.002675651
Train Epoch:1	Percent:[3200/138152 (37%)]	Loss:0.002675651
loss: 0.002417468
loss: 0.002312741
loss: 0.002425353
loss: 0.001869561
loss: 0.002318947
loss: 0.002521538
loss: 0.002448185
loss: 0.001546242
loss: 0.002597810
loss: 0.002956771
loss: 0.002218804
loss: 0.002837229
loss: 0.003018423
loss: 0.001836986
loss: 0.003270538
loss: 0.002151664
loss: 0.002656970
loss: 0.003187514
loss: 0.002594320
loss: 0.002755333
Train Epoch:1	Percent:[3240/138152 (38%)]	Loss:0.002755333
loss: 0.001982938
loss: 0.002294773
loss: 0.002547967
loss: 0.001922741
loss: 0.002668925
loss: 0.001998950
loss: 0.002314516
loss: 0.002414594
loss: 0.003332027
loss: 0.002458350
loss: 0.002311416
loss: 0.002114923
loss: 0.001621730
loss: 0.002441563
loss: 0.002671205
loss: 0.002309650
loss: 0.002684816
loss: 0.003215664
loss: 0.002062916
loss: 0.002695968
Train Epoch:1	Percent:[3280/138152 (38%)]	Loss:0.002695968
loss: 0.002279822
loss: 0.001486672
loss: 0.002094423
loss: 0.001766077
loss: 0.003072267
loss: 0.002777604
loss: 0.001850412
loss: 0.002201827
loss: 0.002320294
loss: 0.002917640
loss: 0.002002059
loss: 0.002207888
loss: 0.001731378
loss: 0.002540803
loss: 0.002428646
loss: 0.001834301
loss: 0.002467357
loss: 0.002385544
loss: 0.002948547
loss: 0.001853629
Train Epoch:1	Percent:[3320/138152 (38%)]	Loss:0.001853629
loss: 0.003106702
loss: 0.002579768
loss: 0.002659630
loss: 0.002363255
loss: 0.002360938
loss: 0.001927727
loss: 0.002454682
loss: 0.002029533
loss: 0.002944754
loss: 0.001807369
loss: 0.001949130
loss: 0.002140055
loss: 0.001982321
loss: 0.003247803
loss: 0.002544154
loss: 0.002098049
loss: 0.002690233
loss: 0.003610958
loss: 0.002908517
loss: 0.002024277
Train Epoch:1	Percent:[3360/138152 (39%)]	Loss:0.002024277
loss: 0.002077751
loss: 0.002705115
loss: 0.001608944
loss: 0.003203628
loss: 0.002303983
loss: 0.002703752
loss: 0.002126793
loss: 0.002896861
loss: 0.001729480
loss: 0.002067470
loss: 0.003336582
loss: 0.002769484
loss: 0.001989436
loss: 0.003150761
loss: 0.002206381
loss: 0.002747914
loss: 0.001875901
loss: 0.001655753
loss: 0.002215547
loss: 0.002112164
Train Epoch:1	Percent:[3400/138152 (39%)]	Loss:0.002112164
loss: 0.002405669
loss: 0.002538547
loss: 0.001978011
loss: 0.002672855
loss: 0.002627212
loss: 0.002408660
loss: 0.002799657
loss: 0.001682068
loss: 0.003061922
loss: 0.002393865
loss: 0.001739595
loss: 0.002178072
loss: 0.003049557
loss: 0.001693776
loss: 0.002329033
loss: 0.002472709
loss: 0.002239626
loss: 0.002722830
loss: 0.002606639
loss: 0.002881771
Train Epoch:1	Percent:[3440/138152 (40%)]	Loss:0.002881771
loss: 0.002725190
loss: 0.002489643
loss: 0.002445593
loss: 0.001750826
loss: 0.001665504
loss: 0.002654153
loss: 0.003077860
loss: 0.002274446
loss: 0.002546372
loss: 0.002758023
loss: 0.002380361
loss: 0.002233384
loss: 0.002483006
loss: 0.002182331
loss: 0.002374207
loss: 0.002201078
loss: 0.002352990
loss: 0.002243430
loss: 0.003104632
loss: 0.002449959
Train Epoch:1	Percent:[3480/138152 (40%)]	Loss:0.002449959
loss: 0.002908287
loss: 0.002515639
loss: 0.002035158
loss: 0.003398998
loss: 0.002707348
loss: 0.002848803
loss: 0.002313115
loss: 0.002950414
loss: 0.002027662
loss: 0.002137671
loss: 0.001761056
loss: 0.002628217
loss: 0.003151145
loss: 0.001845595
loss: 0.001813169
loss: 0.001706187
loss: 0.002452960
loss: 0.001667765
loss: 0.002367997
loss: 0.002085882
Train Epoch:1	Percent:[3520/138152 (41%)]	Loss:0.002085882
loss: 0.002240142
loss: 0.002343500
loss: 0.002978149
loss: 0.002203715
loss: 0.002599666
loss: 0.001993952
loss: 0.002362725
loss: 0.003182722
loss: 0.002757452
loss: 0.001889096
loss: 0.002894589
loss: 0.001626323
loss: 0.001910180
loss: 0.003236164
loss: 0.002742203
loss: 0.002829520
loss: 0.002925564
loss: 0.002665649
loss: 0.002463215
loss: 0.002007437
Train Epoch:1	Percent:[3560/138152 (41%)]	Loss:0.002007437
loss: 0.003219272
loss: 0.002095147
loss: 0.002294478
loss: 0.001771313
loss: 0.002350372
loss: 0.002148550
loss: 0.002550242
loss: 0.002262588
loss: 0.003459404
loss: 0.002205311
loss: 0.001392683
loss: 0.002548225
loss: 0.002319016
loss: 0.003085968
loss: 0.002206520
loss: 0.001964787
loss: 0.001947742
loss: 0.003344102
loss: 0.001806402
loss: 0.001826019
Train Epoch:1	Percent:[3600/138152 (42%)]	Loss:0.001826019
loss: 0.001685511
loss: 0.002306809
loss: 0.001699511
loss: 0.002331828
loss: 0.003167398
loss: 0.002899341
loss: 0.003056930
loss: 0.002969986
loss: 0.002354068
loss: 0.002636353
loss: 0.003253900
loss: 0.002270029
loss: 0.001734247
loss: 0.001750271
loss: 0.002343565
loss: 0.001920725
loss: 0.001773044
loss: 0.001958977
loss: 0.001985451
loss: 0.001924857
Train Epoch:1	Percent:[3640/138152 (42%)]	Loss:0.001924857
loss: 0.002356173
loss: 0.002030169
loss: 0.002706889
loss: 0.002776442
loss: 0.002063825
loss: 0.003478060
loss: 0.002688569
loss: 0.002732707
loss: 0.002453005
loss: 0.002652552
loss: 0.002705349
loss: 0.002241414
loss: 0.003336472
loss: 0.002077033
loss: 0.001899931
loss: 0.002688004
loss: 0.002867858
loss: 0.002984774
loss: 0.002407025
loss: 0.002505219
Train Epoch:1	Percent:[3680/138152 (43%)]	Loss:0.002505219
loss: 0.002706876
loss: 0.003397630
loss: 0.002651704
loss: 0.003026837
loss: 0.001891114
loss: 0.003026263
loss: 0.002814899
loss: 0.002626701
loss: 0.002607704
loss: 0.002619944
loss: 0.001927549
loss: 0.002735311
loss: 0.002236045
loss: 0.002008494
loss: 0.002710953
loss: 0.003285573
loss: 0.002650375
loss: 0.001884772
loss: 0.002154628
loss: 0.001865045
Train Epoch:1	Percent:[3720/138152 (43%)]	Loss:0.001865045
loss: 0.002286506
loss: 0.003021548
loss: 0.002977380
loss: 0.002149027
loss: 0.002612274
loss: 0.002146285
loss: 0.001871283
loss: 0.002065048
loss: 0.003339510
loss: 0.002863307
loss: 0.001752963
loss: 0.002800120
loss: 0.002523545
loss: 0.002692517
loss: 0.001905058
loss: 0.001976059
loss: 0.002149524
loss: 0.002674616
loss: 0.002089453
loss: 0.001920918
Train Epoch:1	Percent:[3760/138152 (44%)]	Loss:0.001920918
loss: 0.003248062
loss: 0.002278090
loss: 0.001818891
loss: 0.002272262
loss: 0.002913076
loss: 0.002303366
loss: 0.002540204
loss: 0.001645909
loss: 0.001885563
loss: 0.002455013
loss: 0.001940990
loss: 0.002468300
loss: 0.002503595
loss: 0.002441975
loss: 0.002322958
loss: 0.002861078
loss: 0.002550745
loss: 0.002174855
loss: 0.002102617
loss: 0.003254260
Train Epoch:1	Percent:[3800/138152 (44%)]	Loss:0.003254260
loss: 0.001970244
loss: 0.002551995
loss: 0.002893689
loss: 0.002069583
loss: 0.002269397
loss: 0.002358438
loss: 0.003609245
loss: 0.001687180
loss: 0.002386943
loss: 0.002324674
loss: 0.002403347
loss: 0.002568637
loss: 0.001891943
loss: 0.002713927
loss: 0.002854320
loss: 0.002220948
loss: 0.002446916
loss: 0.002041879
loss: 0.002400392
loss: 0.002527708
Train Epoch:1	Percent:[3840/138152 (44%)]	Loss:0.002527708
loss: 0.002007446
loss: 0.002314091
loss: 0.002640113
loss: 0.002321915
loss: 0.003236327
loss: 0.002052174
loss: 0.002139302
loss: 0.003122752
loss: 0.002694902
loss: 0.003304776
loss: 0.002642060
loss: 0.003232219
loss: 0.002101011
loss: 0.002673545
loss: 0.003462825
loss: 0.002222092
loss: 0.001908306
loss: 0.001713214
loss: 0.002406233
loss: 0.001981270
Train Epoch:1	Percent:[3880/138152 (45%)]	Loss:0.001981270
loss: 0.002237143
loss: 0.002466288
loss: 0.001891001
loss: 0.001801131
loss: 0.002179183
loss: 0.002215149
loss: 0.001993425
loss: 0.002774986
loss: 0.001873604
loss: 0.002378498
loss: 0.003804645
loss: 0.002739928
loss: 0.003312647
loss: 0.001762448
loss: 0.002076445
loss: 0.001894447
loss: 0.002452151
loss: 0.002001950
loss: 0.001615544
loss: 0.002096750
Train Epoch:1	Percent:[3920/138152 (45%)]	Loss:0.002096750
loss: 0.001900713
loss: 0.002782312
loss: 0.002814180
loss: 0.001849633
loss: 0.002211313
loss: 0.002231686
loss: 0.001793205
loss: 0.002725266
loss: 0.002773808
loss: 0.001874407
loss: 0.002814804
loss: 0.002169568
loss: 0.002375457
loss: 0.002007924
loss: 0.002382443
loss: 0.002735839
loss: 0.002772930
loss: 0.002324933
loss: 0.002076750
loss: 0.002678996
Train Epoch:1	Percent:[3960/138152 (46%)]	Loss:0.002678996
loss: 0.002442038
loss: 0.002234871
loss: 0.002074223
loss: 0.002016727
loss: 0.002229893
loss: 0.002377737
loss: 0.002241218
loss: 0.002210806
loss: 0.002780111
loss: 0.002147909
loss: 0.001744924
loss: 0.002746514
loss: 0.002454192
loss: 0.002945646
loss: 0.002080182
loss: 0.002715477
loss: 0.002113711
loss: 0.001868341
loss: 0.002249012
loss: 0.002925169
Train Epoch:1	Percent:[4000/138152 (46%)]	Loss:0.002925169
loss: 0.001728824
loss: 0.001700642
loss: 0.002575147
loss: 0.002712744
loss: 0.003842756
loss: 0.002355985
loss: 0.002434377
loss: 0.002360445
loss: 0.002425893
loss: 0.002594988
loss: 0.002156756
loss: 0.002403021
loss: 0.002446940
loss: 0.002881051
loss: 0.002309385
loss: 0.002269550
loss: 0.002019316
loss: 0.002626170
loss: 0.002047414
loss: 0.002526050
Train Epoch:1	Percent:[4040/138152 (47%)]	Loss:0.002526050
loss: 0.002454180
loss: 0.003185975
loss: 0.002238401
loss: 0.002049947
loss: 0.002616845
loss: 0.002836705
loss: 0.002408159
loss: 0.001796758
loss: 0.002707644
loss: 0.002449678
loss: 0.002479472
loss: 0.002423042
loss: 0.001761237
loss: 0.002568724
loss: 0.003066359
loss: 0.001869016
loss: 0.001896654
loss: 0.002925522
loss: 0.003123382
loss: 0.004003141
Train Epoch:1	Percent:[4080/138152 (47%)]	Loss:0.004003141
loss: 0.002318071
loss: 0.001930464
loss: 0.003074136
loss: 0.003094051
loss: 0.001807405
loss: 0.002224503
loss: 0.002484903
loss: 0.003369823
loss: 0.001886572
loss: 0.002159579
loss: 0.001705541
loss: 0.002188821
loss: 0.002647756
loss: 0.002756137
loss: 0.003086829
loss: 0.002024720
loss: 0.002511298
loss: 0.002973029
loss: 0.002166029
loss: 0.002387553
Train Epoch:1	Percent:[4120/138152 (48%)]	Loss:0.002387553
loss: 0.002898855
loss: 0.002581725
loss: 0.002411016
loss: 0.001796305
loss: 0.001708036
loss: 0.003093338
loss: 0.003520263
loss: 0.001734628
loss: 0.002367861
loss: 0.002066999
loss: 0.002758309
loss: 0.003085174
loss: 0.002373231
loss: 0.002066259
loss: 0.002763201
Train Epoch:1	Percent:[0/138152 (0%)]	Loss:0.002763201
loss: 0.002100755
loss: 0.001962237
loss: 0.003272878
loss: 0.002469853
loss: 0.002035150
loss: 0.002291918
loss: 0.001967777
loss: 0.002005827
loss: 0.002418929
loss: 0.001885871
loss: 0.002124357
loss: 0.002604916
loss: 0.002567201
loss: 0.001937524
loss: 0.001867006
loss: 0.002358671
loss: 0.002671304
loss: 0.002861706
loss: 0.002941180
loss: 0.002342449
Train Epoch:1	Percent:[40/138152 (0%)]	Loss:0.002342449
loss: 0.001754276
loss: 0.001922906
loss: 0.002619892
loss: 0.002269992
loss: 0.002529577
loss: 0.002062940
loss: 0.002602077
loss: 0.002253550
loss: 0.002335944
loss: 0.002125249
loss: 0.002185191
loss: 0.002453726
loss: 0.002262537
loss: 0.001855518
loss: 0.003154293
loss: 0.002298732
loss: 0.003410367
loss: 0.002629764
loss: 0.002056019
loss: 0.002726757
Train Epoch:1	Percent:[80/138152 (1%)]	Loss:0.002726757
loss: 0.002167688
loss: 0.004107874
loss: 0.002390332
loss: 0.001995519
loss: 0.003596896
loss: 0.003050320
loss: 0.002357631
loss: 0.002302161
loss: 0.002446716
loss: 0.002873377
loss: 0.001702930
loss: 0.002365641
loss: 0.001669956
loss: 0.002209313
loss: 0.001937612
loss: 0.001893065
loss: 0.004104774
loss: 0.002060054
loss: 0.002349178
loss: 0.002577186
Train Epoch:1	Percent:[120/138152 (1%)]	Loss:0.002577186
loss: 0.002283215
loss: 0.001691521
loss: 0.002217322
loss: 0.002450085
loss: 0.002167552
loss: 0.002154040
loss: 0.002258842
loss: 0.003134078
loss: 0.003421776
loss: 0.002565959
loss: 0.002662468
loss: 0.002471909
loss: 0.002689907
loss: 0.002593549
loss: 0.002297864
loss: 0.002458599
loss: 0.002716338
loss: 0.002272175
loss: 0.002555011
loss: 0.002327854
Train Epoch:1	Percent:[160/138152 (2%)]	Loss:0.002327854
loss: 0.002254371
loss: 0.002456227
loss: 0.002332918
loss: 0.002302575
loss: 0.002406192
loss: 0.002450076
loss: 0.002265550
loss: 0.002530523
loss: 0.002222216
loss: 0.002389943
loss: 0.002616385
loss: 0.002493786
loss: 0.002141487
loss: 0.002108358
loss: 0.002087077
loss: 0.002179124
loss: 0.003002204
loss: 0.003008321
loss: 0.002210049
loss: 0.002418001
Train Epoch:1	Percent:[200/138152 (2%)]	Loss:0.002418001
loss: 0.002087873
loss: 0.002311993
loss: 0.003005580
loss: 0.002526400
loss: 0.001919680
loss: 0.002207084
loss: 0.002464562
loss: 0.002207605
loss: 0.002942109
loss: 0.001796403
loss: 0.002601168
loss: 0.002771736
loss: 0.001958487
loss: 0.002270403
loss: 0.002273295
loss: 0.002561268
loss: 0.003226628
loss: 0.002724530
loss: 0.002737358
loss: 0.002833437
Train Epoch:1	Percent:[240/138152 (3%)]	Loss:0.002833437
loss: 0.002176234
loss: 0.002162256
loss: 0.003453606
loss: 0.002292087
loss: 0.002649865
loss: 0.002067497
loss: 0.001622619
loss: 0.002734656
loss: 0.001974334
loss: 0.002249004
loss: 0.002635357
loss: 0.002160131
loss: 0.002470216
loss: 0.002099884
loss: 0.002636276
loss: 0.001927594
loss: 0.002225654
loss: 0.001867377
loss: 0.002309533
loss: 0.002581758
Train Epoch:1	Percent:[280/138152 (3%)]	Loss:0.002581758
loss: 0.002399512
loss: 0.003391232
loss: 0.001771230
loss: 0.001863008
loss: 0.002744720
loss: 0.002624033
loss: 0.002432104
loss: 0.002050116
loss: 0.003142895
loss: 0.002645869
loss: 0.002369882
loss: 0.002630176
loss: 0.002180251
loss: 0.001608573
loss: 0.002256850
loss: 0.002317912
loss: 0.001603094
loss: 0.003044196
loss: 0.001854138
loss: 0.001652387
Train Epoch:1	Percent:[320/138152 (4%)]	Loss:0.001652387
loss: 0.002263173
loss: 0.003168734
loss: 0.002435469
loss: 0.001770618
loss: 0.001996445
loss: 0.002015532
loss: 0.002119488
loss: 0.002764839
loss: 0.002178147
loss: 0.002273747
loss: 0.002590324
loss: 0.002464973
loss: 0.002047337
loss: 0.002281871
loss: 0.002816514
loss: 0.002681338
loss: 0.003045901
loss: 0.003151116
loss: 0.002300792
loss: 0.002929495
Train Epoch:1	Percent:[360/138152 (4%)]	Loss:0.002929495
loss: 0.002610399
loss: 0.002142381
loss: 0.002039959
loss: 0.002329175
loss: 0.001979331
loss: 0.003199892
loss: 0.002541203
loss: 0.003139566
loss: 0.002004822
loss: 0.002580006
loss: 0.002952588
loss: 0.001741901
loss: 0.001994278
loss: 0.001697568
loss: 0.003497804
loss: 0.003485316
loss: 0.002364034
loss: 0.002088930
loss: 0.002224874
loss: 0.001886971
Train Epoch:1	Percent:[400/138152 (5%)]	Loss:0.001886971
loss: 0.001871966
loss: 0.002269903
loss: 0.002549422
loss: 0.002811768
loss: 0.002279921
loss: 0.002267160
loss: 0.003185086
loss: 0.002311178
loss: 0.002651123
loss: 0.003033501
loss: 0.002488617
loss: 0.002935326
loss: 0.002227788
loss: 0.001793518
loss: 0.001718696
loss: 0.003004517
loss: 0.002406958
loss: 0.002001391
loss: 0.002088674
loss: 0.002015251
Train Epoch:1	Percent:[440/138152 (5%)]	Loss:0.002015251
loss: 0.003157753
loss: 0.002796010
loss: 0.002098157
loss: 0.002079611
loss: 0.002084005
loss: 0.003420276
loss: 0.002683492
loss: 0.001774050
loss: 0.002613927
loss: 0.003290867
loss: 0.002660624
loss: 0.002159762
loss: 0.002962476
loss: 0.003752239
loss: 0.003945712
loss: 0.002485796
loss: 0.003017681
loss: 0.002471291
loss: 0.001927038
loss: 0.002179698
Train Epoch:1	Percent:[480/138152 (6%)]	Loss:0.002179698
loss: 0.001656946
loss: 0.003841062
loss: 0.002355869
loss: 0.002854749
loss: 0.002196574
loss: 0.002159423
loss: 0.002618807
loss: 0.002001508
loss: 0.002787149
loss: 0.001788206
loss: 0.001672551
loss: 0.002580529
loss: 0.002762059
loss: 0.003146546
loss: 0.001954968
loss: 0.002980046
loss: 0.003173450
loss: 0.002542803
loss: 0.002568134
loss: 0.002768362
Train Epoch:1	Percent:[520/138152 (6%)]	Loss:0.002768362
loss: 0.003037548
loss: 0.003088189
loss: 0.002231511
loss: 0.003304355
loss: 0.003057859
loss: 0.001877306
loss: 0.002193179
loss: 0.002997165
loss: 0.002235600
loss: 0.001994878
loss: 0.001872927
loss: 0.002161852
loss: 0.002057253
loss: 0.002203306
loss: 0.002108439
loss: 0.002628038
loss: 0.001694393
loss: 0.002963318
loss: 0.002177418
loss: 0.001636482
Train Epoch:1	Percent:[560/138152 (6%)]	Loss:0.001636482
loss: 0.002232207
loss: 0.003548366
loss: 0.002395754
loss: 0.002521492
loss: 0.002092771
loss: 0.002618368
loss: 0.003123202
loss: 0.003078278
loss: 0.002073631
loss: 0.002420609
loss: 0.002014998
loss: 0.002415497
loss: 0.002544067
loss: 0.002476850
loss: 0.002275759
loss: 0.002241479
loss: 0.001739424
loss: 0.002206218
loss: 0.002275909
loss: 0.002495380
Train Epoch:1	Percent:[600/138152 (7%)]	Loss:0.002495380
loss: 0.002821281
loss: 0.002163725
loss: 0.003320131
loss: 0.002435589
loss: 0.002194031
loss: 0.002184400
loss: 0.001543680
loss: 0.001620942
loss: 0.002171991
loss: 0.003283096
loss: 0.002043447
loss: 0.002049393
loss: 0.002353397
loss: 0.003154640
loss: 0.002452305
loss: 0.002444420
loss: 0.002641710
loss: 0.001848650
loss: 0.002142953
loss: 0.002325186
Train Epoch:1	Percent:[640/138152 (7%)]	Loss:0.002325186
loss: 0.002808890
loss: 0.002969736
loss: 0.003409059
loss: 0.001945603
loss: 0.003167646
loss: 0.002087413
loss: 0.002568139
loss: 0.002111600
loss: 0.002285815
loss: 0.002585500
loss: 0.002273638
loss: 0.002932048
loss: 0.002555488
loss: 0.001856205
loss: 0.001956559
loss: 0.002367479
loss: 0.002289489
loss: 0.004046632
loss: 0.003003898
loss: 0.002342333
Train Epoch:1	Percent:[680/138152 (8%)]	Loss:0.002342333
loss: 0.003077357
loss: 0.002049593
loss: 0.001698975
loss: 0.002258394
loss: 0.001989971
loss: 0.002644246
loss: 0.002880838
loss: 0.002991498
loss: 0.002224513
loss: 0.002346940
loss: 0.001799237
loss: 0.002104292
loss: 0.002316838
loss: 0.002316152
loss: 0.002454059
loss: 0.001976526
loss: 0.002526843
loss: 0.002351235
loss: 0.003880547
loss: 0.001726425
Train Epoch:1	Percent:[720/138152 (8%)]	Loss:0.001726425
loss: 0.002642431
loss: 0.001907122
loss: 0.002083996
loss: 0.002899264
loss: 0.003493796
loss: 0.001627758
loss: 0.002185027
loss: 0.002131209
loss: 0.001966287
loss: 0.002568788
loss: 0.002232276
loss: 0.002049025
loss: 0.002553483
loss: 0.002555540
loss: 0.003574354
loss: 0.002502598
loss: 0.001744650
loss: 0.002211145
loss: 0.002908619
loss: 0.002979322
Train Epoch:1	Percent:[760/138152 (9%)]	Loss:0.002979322
loss: 0.002179956
loss: 0.003540316
loss: 0.001614047
loss: 0.002506953
loss: 0.002137749
loss: 0.002302682
loss: 0.002005685
loss: 0.003260139
loss: 0.002737007
loss: 0.001973699
loss: 0.002340066
loss: 0.002501039
loss: 0.002149657
loss: 0.002522177
loss: 0.002031581
loss: 0.002468690
loss: 0.002705477
loss: 0.002111482
loss: 0.001982842
loss: 0.002939488
Train Epoch:1	Percent:[800/138152 (9%)]	Loss:0.002939488
loss: 0.002115529
loss: 0.002471473
loss: 0.002220923
loss: 0.002334061
loss: 0.002426424
loss: 0.002269306
loss: 0.003511430
loss: 0.002534335
loss: 0.002479596
loss: 0.001968152
loss: 0.003108319
loss: 0.002788277
loss: 0.001740708
loss: 0.002304742
loss: 0.001604786
loss: 0.002309554
loss: 0.002491162
loss: 0.002784224
loss: 0.002162489
loss: 0.002310359
Train Epoch:1	Percent:[840/138152 (10%)]	Loss:0.002310359
loss: 0.002110768
loss: 0.002702642
loss: 0.002263883
loss: 0.003514796
loss: 0.002561428
loss: 0.002183373
loss: 0.002864783
loss: 0.003213821
loss: 0.002746290
loss: 0.002208971
loss: 0.001946718
loss: 0.003217134
loss: 0.002356833
loss: 0.002698208
loss: 0.002962776
loss: 0.001854697
loss: 0.001723566
loss: 0.002422826
loss: 0.003255162
loss: 0.002135363
Train Epoch:1	Percent:[880/138152 (10%)]	Loss:0.002135363
loss: 0.001981308
loss: 0.002582999
loss: 0.002355237
loss: 0.002135658
loss: 0.002894884
loss: 0.001914967
loss: 0.001910570
loss: 0.001664602
loss: 0.002150920
loss: 0.002263698
loss: 0.002625579
loss: 0.001625080
loss: 0.002568985
loss: 0.001590818
loss: 0.002485313
loss: 0.002191462
loss: 0.002000029
loss: 0.003136334
loss: 0.002428312
loss: 0.001656722
Train Epoch:1	Percent:[920/138152 (11%)]	Loss:0.001656722
loss: 0.002366011
loss: 0.002720188
loss: 0.002247002
loss: 0.002272337
loss: 0.001754908
loss: 0.002230840
loss: 0.002344743
loss: 0.002454412
loss: 0.001914997
loss: 0.002554685
loss: 0.003133182
loss: 0.001873326
loss: 0.002388777
loss: 0.002821191
loss: 0.001790405
loss: 0.002689415
loss: 0.002106953
loss: 0.003259045
loss: 0.002660403
loss: 0.002353326
Train Epoch:1	Percent:[960/138152 (11%)]	Loss:0.002353326
loss: 0.002947499
loss: 0.002853924
loss: 0.002319566
loss: 0.002457976
loss: 0.002901419
loss: 0.002753725
loss: 0.002373218
loss: 0.003300229
loss: 0.002368392
loss: 0.002005638
loss: 0.002634170
loss: 0.002530997
loss: 0.002446967
loss: 0.002448552
loss: 0.001599934
loss: 0.002041620
loss: 0.001412763
loss: 0.001699401
loss: 0.002714776
loss: 0.003221022
Train Epoch:1	Percent:[1000/138152 (12%)]	Loss:0.003221022
loss: 0.003044332
loss: 0.002142594
loss: 0.001994450
loss: 0.002691620
loss: 0.002746877
loss: 0.002505539
loss: 0.001817473
loss: 0.002165820
loss: 0.002026080
loss: 0.002527316
loss: 0.002375285
loss: 0.001992133
loss: 0.001594430
loss: 0.002926554
loss: 0.002224913
loss: 0.001783615
loss: 0.002247825
loss: 0.002487667
loss: 0.002733500
loss: 0.002060648
Train Epoch:1	Percent:[1040/138152 (12%)]	Loss:0.002060648
loss: 0.003786999
loss: 0.002931517
loss: 0.002503691
loss: 0.002503810
loss: 0.002560249
loss: 0.002252558
loss: 0.002093866
loss: 0.003032011
loss: 0.002702539
loss: 0.001651188
loss: 0.002011372
loss: 0.001620324
loss: 0.001810959
loss: 0.002636711
loss: 0.002892793
loss: 0.002957877
loss: 0.002316202
loss: 0.002181415
loss: 0.003029671
loss: 0.001950245
Train Epoch:1	Percent:[1080/138152 (13%)]	Loss:0.001950245
loss: 0.002965438
loss: 0.002827068
loss: 0.002930074
loss: 0.002151387
loss: 0.002214224
loss: 0.002491119
loss: 0.001931489
loss: 0.002373255
loss: 0.002522814
loss: 0.002040183
loss: 0.003199532
loss: 0.001722748
loss: 0.003673644
loss: 0.002739238
loss: 0.002534994
loss: 0.002371644
loss: 0.002417776
loss: 0.002512432
loss: 0.001953758
loss: 0.002390193
Train Epoch:1	Percent:[1120/138152 (13%)]	Loss:0.002390193
loss: 0.002477896
loss: 0.002294947
loss: 0.002127332
loss: 0.001732356
loss: 0.002442973
loss: 0.002724694
loss: 0.002106550
loss: 0.001993779
loss: 0.002129527
loss: 0.002212320
loss: 0.002339316
loss: 0.002647381
loss: 0.002763579
loss: 0.002455160
loss: 0.002202890
loss: 0.001993749
loss: 0.002251762
loss: 0.001903957
loss: 0.002056529
loss: 0.002033284
Train Epoch:1	Percent:[1160/138152 (13%)]	Loss:0.002033284
loss: 0.002580035
loss: 0.002261581
loss: 0.002061176
loss: 0.002425512
loss: 0.002528611
loss: 0.002485695
loss: 0.002129860
loss: 0.002244675
loss: 0.003060234
loss: 0.002959781
loss: 0.002187303
loss: 0.002330925
loss: 0.002299384
loss: 0.002755009
loss: 0.002046806
loss: 0.002622283
loss: 0.002986765
loss: 0.002882307
loss: 0.002276594
loss: 0.002194369
Train Epoch:1	Percent:[1200/138152 (14%)]	Loss:0.002194369
loss: 0.002685683
loss: 0.003069255
loss: 0.002388695
loss: 0.002625304
loss: 0.002152238
loss: 0.002073924
loss: 0.001991301
loss: 0.002198942
loss: 0.004268543
loss: 0.002479422
loss: 0.003292215
loss: 0.001997759
loss: 0.002845537
loss: 0.001695674
loss: 0.002942868
loss: 0.001624126
loss: 0.002762971
loss: 0.001903885
loss: 0.002380715
loss: 0.002929780
Train Epoch:1	Percent:[1240/138152 (14%)]	Loss:0.002929780
loss: 0.002828704
loss: 0.002483664
loss: 0.001940056
loss: 0.002805713
loss: 0.003241485
loss: 0.001541029
loss: 0.002809740
loss: 0.002410728
loss: 0.002472750
loss: 0.001728032
